Disease,Patient_Description
টাইফয়েড,"ডাক্তার, মাথাটা ভারী, পেটে ব্যথা, খাওনের রুচি একদম নাই। মাঝেমধ্যে হালকা জ্বর, ৩৮°C। আমি একদম দুর্বল হয়া গেছি।"
টাইফয়েড,"আমার জ্বরটা ধীরে ধীরে বাড়তেছে, মনে হয় ৩৮.৫°C। খাওনের প্রতি মন নাই, মাথাটা ভারী। মাঝেমধ্যে পেটে অস্বস্তি লাগে।"
টাইফয়েড,"আমার শরীরটা একদম ভাইঙ্গা গেছে, জ্বর ৩৮°C, পেটে হালকা ব্যথা। মাঝেমধ্যে ডায়রিয়া। খুব চিন্তায় আছি।"
টাইফয়েড,"আমার শরীরটা একদম ভাইঙ্গা গেছে, জ্বর ৩৮°C, পেটে হালকা ব্যথা। মাঝেমধ্যে ডায়রিয়া। খুব চিন্তায় আছি।"
টাইফয়েড,"আমি খুব দুর্বল লাগতেছি, জ্বর ৩৯.৫°C, পেটে তীব্র ব্যথা। কখনো কখনো কোষ্টকাঠিন্য। ডাক্তার, আমার কী হইছে?"
টাইফয়েড,"গত তিন দিন ধইরা জ্বর ৩৯.৫°C, পেটে ব্যথা, খাওনের ইচ্ছা নাই। মাথা ভারী, কখনো কখনো পাতলা পায়খানা।"
টাইফয়েড,"ডাক্তার সাব, পেটে অস্বস্তি, জ্বর ধীরে ধীরে বাড়তেছে, ৩৮.৫°C। মাঝেমধ্যে কোষ্টকাঠিন্য। আমার কী হইছে, বলেন তো?"
টাইফয়েড,"ডাক্তার ভাই, দুই দিন ধইরা জ্বর ৩৯.৫°C, পেটে খুব ব্যথা। কখনো কখনো পাতলা পায়খানা। আমি তো একদম অসুস্থ হয়া পড়ছি।"
টাইফয়েড,"ডাক্তার সাব, পেটে অস্বস্তি, জ্বর ধীরে ধীরে বাড়তেছে, ৩৮.৫°C। মাঝেমধ্যে কোষ্টকাঠিন্য। আমার কী হইছে, বলেন তো?"
টাইফয়েড,"ডাক্তার সাব, জ্বর ৩৯.৫°C, পেটে তীব্র ব্যথা, কখনো কখনো ডায়রিয়া হয়। শরীরে জোর নাই, খুব ক্লান্ত লাগে। এখন কী করব?"
টাইফয়েড,"ঠোঁট শুকায়া যায়, গা শুষ্ক, খুব ক্লান্ত লাগে। কখনো কখনো পাতলা পায়খানা। জ্বর ৩৯°C। এইডা কি টাইফয়েড নাকি?"
টাইফয়েড,"ঠোঁট শুকায়া যায়, গা শুষ্ক, খুব ক্লান্ত লাগে। কখনো কখনো পাতলা পায়খানা। জ্বর ৩৯°C। এইডা কি টাইফয়েড নাকি?"
টাইফয়েড,"ডাক্তার, অনেক দিন ধইরা জ্বর ৩৯°C, পেটে অস্বস্তি। কখনো কখনো ডায়রিয়া আর ক্লান্তি। এইডা কি সাধারণ কিছু?"
টাইফয়েড,"আমি খুব দুর্বল লাগতেছি, জ্বর ৩৯.৫°C, পেটে তীব্র ব্যথা। কখনো কখনো কোষ্টকাঠিন্য। ডাক্তার, আমার কী হইছে?"
টাইফয়েড,"ডাক্তার, মাথাটা ভারী, পেটে ব্যথা, খাওনের রুচি একদম নাই। মাঝেমধ্যে হালকা জ্বর, ৩৮°C। আমি একদম দুর্বল হয়া গেছি।"
টাইফয়েড,"আমার পেটে ব্যথা, জ্বর ৩৮°C, মাথাটা ভারী লাগে। মাঝেমধ্যে কোষ্টকাঠিন্য। এইডা কি টাইফয়েড হইতে পারে?"
টাইফয়েড,"ডাক্তার ভাই, দুই দিন ধইরা জ্বর ৩৯.৫°C, পেটে খুব ব্যথা। কখনো কখনো পাতলা পায়খানা। আমি তো একদম অসুস্থ হয়া পড়ছি।"
টাইফয়েড,"ডাক্তার, মাথাটা ভারী, পেটে ব্যথা, খাওনের রুচি একদম নাই। মাঝেমধ্যে হালকা জ্বর, ৩৮°C। আমি একদম দুর্বল হয়া গেছি।"
টাইফয়েড,"ডাক্তার সাব, জ্বর ৩৯.৫°C, পেটে তীব্র ব্যথা, কখনো কখনো ডায়রিয়া হয়। শরীরে জোর নাই, খুব ক্লান্ত লাগে। এখন কী করব?"
টাইফয়েড,"ডাক্তার ভাই, গত এক হপ্তা ধইরা জ্বরে ভুগতেছি, তাপমাত্রা ৩৯°C। পেটে খুব ব্যথা, কখনো কখনো পাতলা পায়খানা, নাইলে কোষ্টকাঠিন্য। একদম কাহিল লাগে।"
টাইফয়েড,"আমার জ্বরটা ধীরে ধীরে বাড়তেছে, মনে হয় ৩৮.৫°C। খাওনের প্রতি মন নাই, মাথাটা ভারী। মাঝেমধ্যে পেটে অস্বস্তি লাগে।"
টাইফয়েড,"ডাক্তার, অনেক দিন ধইরা জ্বর ৩৯°C, পেটে অস্বস্তি। কখনো কখনো ডায়রিয়া আর ক্লান্তি। এইডা কি সাধারণ কিছু?"
টাইফয়েড,"জ্বর ৩৮.৫°C, মাথা ভারী, পেটে ব্যথা। মাঝেমধ্যে ক্ষুধা কম, শরীরে জোর নাই। ডাক্তার, এখন কী করা উচিত?"
